Year,MonthNumber,MonthName,MonthKey,Quarter,DateKey,AccountKey,SubNumber,SubName,IsMaskedSubParent,AccountNumber,AccountName,City,State,ZIP,RawProduct,ServiceGroup,ServiceGroupShort,ServiceTier,Scope,IncludeInRanking,PackagesMeasured,LateByTime,LateByDay,TotalLate,OnTimePackages,SourceFile,ViewType
2025,3,Mar,202503,Q1,2025-03-01,@@|TCO009,@@,Unassigned Sub-Parent,Yes,TCO009,Transfer Co Operations,Whippany,NJ,07981,SECOND DAY AIR,2nd Day Air / Expedited,2DA,Expedited,Domestic,Yes,54,0,1,1,53,SAMPLE_2025_03_TnT.xlsx,Shipper View
2025,3,Mar,202503,Q1,2025-03-01,@@|TCO009,@@,Unassigned Sub-Parent,Yes,TCO009,Transfer Co Operations,Whippany,NJ,07981,SECOND DAY EARLY AM,2nd Day Air Early A.M.,2DA AM,Expedited,Domestic,Yes,2,0,0,0,2,SAMPLE_2025_03_TnT.xlsx,Shipper View
2025,3,Mar,202503,Q1,2025-03-01,@@|TCO009,@@,Unassigned Sub-Parent,Yes,TCO009,Transfer Co Operations,Whippany,NJ,07981,NEXT DAY AIR SAVER,Next Day Air Saver,NDA Saver,Premium,Domestic,Yes,23,0,1,1,22,SAMPLE_2025_03_TnT.xlsx,Shipper View
2025,3,Mar,202503,Q1,2025-03-01,@@|TCO009,@@,Unassigned Sub-Parent,Yes,TCO009,Transfer Co Operations,Whippany,NJ,07981,NEXT DAY AIR,Next Day Air / Express,NDA,Premium,Domestic,Yes,76,0,3,3,73,SAMPLE_2025_03_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100011|TCH001,0009100011,Technology Operations,No,TCH001,Technology Operations - Central,Columbus,OH,43004,GROUND,Ground,Ground,Deferred,Domestic,Yes,20208,70,764,834,19374,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100011|TCH001,0009100011,Technology Operations,No,TCH001,Technology Operations - Central,Columbus,OH,43004,THREE DAY SELECT,3 Day Select,3DS,Deferred,Domestic,Yes,219,0,2,2,217,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100011|TCH001,0009100011,Technology Operations,No,TCH001,Technology Operations - Central,Columbus,OH,43004,SECOND DAY AIR,2nd Day Air / Expedited,2DA,Expedited,Domestic,Yes,2434,2,37,39,2395,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100011|TCH001,0009100011,Technology Operations,No,TCH001,Technology Operations - Central,Columbus,OH,43004,SECOND DAY EARLY AM,2nd Day Air Early A.M.,2DA AM,Expedited,Domestic,Yes,128,0,3,3,125,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100011|TCH001,0009100011,Technology Operations,No,TCH001,Technology Operations - Central,Columbus,OH,43004,NEXT DAY AIR SAVER,Next Day Air Saver,NDA Saver,Premium,Domestic,Yes,839,2,18,20,819,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100011|TCH001,0009100011,Technology Operations,No,TCH001,Technology Operations - Central,Columbus,OH,43004,NEXT DAY AIR,Next Day Air / Express,NDA,Premium,Domestic,Yes,3727,13,110,123,3604,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100011|TCH001,0009100011,Technology Operations,No,TCH001,Technology Operations - Central,Columbus,OH,43004,UPS EXPRESS EARLY,Next Day Air Early,NDA Early,Premium,Domestic,Yes,18,0,0,0,18,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100011|TCH001,0009100011,Technology Operations,No,TCH001,Technology Operations - Central,Columbus,OH,43004,INTERNATIONAL EXPRESS,International Express,Intl Express,Premium,International,Yes,18,0,1,1,17,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100011|TCH001,0009100011,Technology Operations,No,TCH001,Technology Operations - Central,Columbus,OH,43004,INTERNATIONAL EXPRESS SAVER,International Express Saver,Intl Saver,Premium,International,Yes,13,0,0,0,13,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100011|TCH001,0009100011,Technology Operations,No,TCH001,Technology Operations - Central,Columbus,OH,43004,INTERNATIONAL EXPEDITED,International Expedited,Intl Expedited,Expedited,International,Yes,3,0,0,0,3,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100012|MAI002,0009100012,Mail Services,No,MAI002,Mail Services - Regional,Kansas City,MO,64108,GROUND,Ground,Ground,Deferred,Domestic,Yes,4095,7,142,149,3946,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100012|MAI002,0009100012,Mail Services,No,MAI002,Mail Services - Regional,Kansas City,MO,64108,THREE DAY SELECT,3 Day Select,3DS,Deferred,Domestic,Yes,55,0,0,0,55,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100012|MAI002,0009100012,Mail Services,No,MAI002,Mail Services - Regional,Kansas City,MO,64108,SECOND DAY AIR,2nd Day Air / Expedited,2DA,Expedited,Domestic,Yes,388,0,8,8,380,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100012|MAI002,0009100012,Mail Services,No,MAI002,Mail Services - Regional,Kansas City,MO,64108,SECOND DAY EARLY AM,2nd Day Air Early A.M.,2DA AM,Expedited,Domestic,Yes,14,0,0,0,14,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100012|MAI002,0009100012,Mail Services,No,MAI002,Mail Services - Regional,Kansas City,MO,64108,NEXT DAY AIR SAVER,Next Day Air Saver,NDA Saver,Premium,Domestic,Yes,147,0,4,4,143,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100012|MAI002,0009100012,Mail Services,No,MAI002,Mail Services - Regional,Kansas City,MO,64108,NEXT DAY AIR,Next Day Air / Express,NDA,Premium,Domestic,Yes,620,0,21,21,599,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100012|MAI002,0009100012,Mail Services,No,MAI002,Mail Services - Regional,Kansas City,MO,64108,UPS EXPRESS EARLY,Next Day Air Early,NDA Early,Premium,Domestic,Yes,1,0,0,0,1,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100012|MAI002,0009100012,Mail Services,No,MAI002,Mail Services - Regional,Kansas City,MO,64108,INTERNATIONAL EXPRESS,International Express,Intl Express,Premium,International,Yes,2,0,0,0,2,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100012|MAI002,0009100012,Mail Services,No,MAI002,Mail Services - Regional,Kansas City,MO,64108,INTERNATIONAL EXPRESS SAVER,International Express Saver,Intl Saver,Premium,International,Yes,1,0,0,0,1,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN003,0009100013,Vendor Programs,No,VEN003,Vendor Programs - Print,Aurora,IL,60502,GROUND,Ground,Ground,Deferred,Domestic,Yes,5418,12,183,195,5223,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN003,0009100013,Vendor Programs,No,VEN003,Vendor Programs - Print,Aurora,IL,60502,THREE DAY SELECT,3 Day Select,3DS,Deferred,Domestic,Yes,58,0,1,1,57,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN003,0009100013,Vendor Programs,No,VEN003,Vendor Programs - Print,Aurora,IL,60502,SECOND DAY AIR,2nd Day Air / Expedited,2DA,Expedited,Domestic,Yes,545,0,8,8,537,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN003,0009100013,Vendor Programs,No,VEN003,Vendor Programs - Print,Aurora,IL,60502,SECOND DAY EARLY AM,2nd Day Air Early A.M.,2DA AM,Expedited,Domestic,Yes,33,0,1,1,32,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN003,0009100013,Vendor Programs,No,VEN003,Vendor Programs - Print,Aurora,IL,60502,NEXT DAY AIR SAVER,Next Day Air Saver,NDA Saver,Premium,Domestic,Yes,215,0,5,5,210,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN003,0009100013,Vendor Programs,No,VEN003,Vendor Programs - Print,Aurora,IL,60502,NEXT DAY AIR,Next Day Air / Express,NDA,Premium,Domestic,Yes,833,0,25,25,808,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN003,0009100013,Vendor Programs,No,VEN003,Vendor Programs - Print,Aurora,IL,60502,UPS EXPRESS EARLY,Next Day Air Early,NDA Early,Premium,Domestic,Yes,2,0,0,0,2,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN003,0009100013,Vendor Programs,No,VEN003,Vendor Programs - Print,Aurora,IL,60502,INTERNATIONAL EXPRESS,International Express,Intl Express,Premium,International,Yes,4,0,0,0,4,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN003,0009100013,Vendor Programs,No,VEN003,Vendor Programs - Print,Aurora,IL,60502,INTERNATIONAL EXPRESS SAVER,International Express Saver,Intl Saver,Premium,International,Yes,2,0,0,0,2,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN004,0009100013,Vendor Programs,No,VEN004,Vendor Programs - Fulfilment,Aurora,IL,60502,GROUND,Ground,Ground,Deferred,Domestic,Yes,4000,1,164,165,3835,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN004,0009100013,Vendor Programs,No,VEN004,Vendor Programs - Fulfilment,Aurora,IL,60502,THREE DAY SELECT,3 Day Select,3DS,Deferred,Domestic,Yes,44,0,0,0,44,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN004,0009100013,Vendor Programs,No,VEN004,Vendor Programs - Fulfilment,Aurora,IL,60502,SECOND DAY AIR,2nd Day Air / Expedited,2DA,Expedited,Domestic,Yes,485,0,8,8,477,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN004,0009100013,Vendor Programs,No,VEN004,Vendor Programs - Fulfilment,Aurora,IL,60502,SECOND DAY EARLY AM,2nd Day Air Early A.M.,2DA AM,Expedited,Domestic,Yes,21,0,0,0,21,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN004,0009100013,Vendor Programs,No,VEN004,Vendor Programs - Fulfilment,Aurora,IL,60502,NEXT DAY AIR SAVER,Next Day Air Saver,NDA Saver,Premium,Domestic,Yes,192,0,5,5,187,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN004,0009100013,Vendor Programs,No,VEN004,Vendor Programs - Fulfilment,Aurora,IL,60502,NEXT DAY AIR,Next Day Air / Express,NDA,Premium,Domestic,Yes,641,0,21,21,620,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN004,0009100013,Vendor Programs,No,VEN004,Vendor Programs - Fulfilment,Aurora,IL,60502,UPS EXPRESS EARLY,Next Day Air Early,NDA Early,Premium,Domestic,Yes,3,0,0,0,3,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN004,0009100013,Vendor Programs,No,VEN004,Vendor Programs - Fulfilment,Aurora,IL,60502,INTERNATIONAL EXPRESS,International Express,Intl Express,Premium,International,Yes,3,0,0,0,3,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100013|VEN004,0009100013,Vendor Programs,No,VEN004,Vendor Programs - Fulfilment,Aurora,IL,60502,INTERNATIONAL EXPRESS SAVER,International Express Saver,Intl Saver,Premium,International,Yes,2,0,0,0,2,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100014|FLD005,0009100014,Field Administration,No,FLD005,Field Administration - North,Madison,WI,53703,GROUND,Ground,Ground,Deferred,Domestic,Yes,8184,17,295,312,7872,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100014|FLD005,0009100014,Field Administration,No,FLD005,Field Administration - North,Madison,WI,53703,THREE DAY SELECT,3 Day Select,3DS,Deferred,Domestic,Yes,80,0,0,0,80,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100014|FLD005,0009100014,Field Administration,No,FLD005,Field Administration - North,Madison,WI,53703,SECOND DAY AIR,2nd Day Air / Expedited,2DA,Expedited,Domestic,Yes,938,2,16,18,920,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100014|FLD005,0009100014,Field Administration,No,FLD005,Field Administration - North,Madison,WI,53703,SECOND DAY EARLY AM,2nd Day Air Early A.M.,2DA AM,Expedited,Domestic,Yes,43,0,1,1,42,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100014|FLD005,0009100014,Field Administration,No,FLD005,Field Administration - North,Madison,WI,53703,NEXT DAY AIR SAVER,Next Day Air Saver,NDA Saver,Premium,Domestic,Yes,390,0,9,9,381,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100014|FLD005,0009100014,Field Administration,No,FLD005,Field Administration - North,Madison,WI,53703,NEXT DAY AIR,Next Day Air / Express,NDA,Premium,Domestic,Yes,1560,5,48,53,1507,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100014|FLD005,0009100014,Field Administration,No,FLD005,Field Administration - North,Madison,WI,53703,UPS EXPRESS EARLY,Next Day Air Early,NDA Early,Premium,Domestic,Yes,5,0,0,0,5,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100014|FLD005,0009100014,Field Administration,No,FLD005,Field Administration - North,Madison,WI,53703,INTERNATIONAL EXPRESS,International Express,Intl Express,Premium,International,Yes,7,0,0,0,7,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100014|FLD005,0009100014,Field Administration,No,FLD005,Field Administration - North,Madison,WI,53703,INTERNATIONAL EXPRESS SAVER,International Express Saver,Intl Saver,Premium,International,Yes,3,0,0,0,3,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100014|FLD005,0009100014,Field Administration,No,FLD005,Field Administration - North,Madison,WI,53703,INTERNATIONAL EXPEDITED,International Expedited,Intl Expedited,Expedited,International,Yes,1,0,0,0,1,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100015|HQX006,0009100015,Corporate HQ,No,HQX006,Corporate HQ - Facilities,Columbus,OH,43004,GROUND,Ground,Ground,Deferred,Domestic,Yes,2275,3,87,90,2185,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100015|HQX006,0009100015,Corporate HQ,No,HQX006,Corporate HQ - Facilities,Columbus,OH,43004,THREE DAY SELECT,3 Day Select,3DS,Deferred,Domestic,Yes,28,0,0,0,28,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100015|HQX006,0009100015,Corporate HQ,No,HQX006,Corporate HQ - Facilities,Columbus,OH,43004,SECOND DAY AIR,2nd Day Air / Expedited,2DA,Expedited,Domestic,Yes,284,0,6,6,278,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100015|HQX006,0009100015,Corporate HQ,No,HQX006,Corporate HQ - Facilities,Columbus,OH,43004,SECOND DAY EARLY AM,2nd Day Air Early A.M.,2DA AM,Expedited,Domestic,Yes,12,0,0,0,12,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100015|HQX006,0009100015,Corporate HQ,No,HQX006,Corporate HQ - Facilities,Columbus,OH,43004,NEXT DAY AIR SAVER,Next Day Air Saver,NDA Saver,Premium,Domestic,Yes,120,0,3,3,117,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100015|HQX006,0009100015,Corporate HQ,No,HQX006,Corporate HQ - Facilities,Columbus,OH,43004,NEXT DAY AIR,Next Day Air / Express,NDA,Premium,Domestic,Yes,420,1,12,13,407,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100015|HQX006,0009100015,Corporate HQ,No,HQX006,Corporate HQ - Facilities,Columbus,OH,43004,INTERNATIONAL EXPRESS,International Express,Intl Express,Premium,International,Yes,1,0,0,0,1,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100016|RTL007,0009100016,Retail Partner Network,No,RTL007,Retail Partner Network - Stores,Phoenix,AZ,85004,GROUND,Ground,Ground,Deferred,Domestic,Yes,11525,44,402,446,11079,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100016|RTL007,0009100016,Retail Partner Network,No,RTL007,Retail Partner Network - Stores,Phoenix,AZ,85004,THREE DAY SELECT,3 Day Select,3DS,Deferred,Domestic,Yes,128,0,1,1,127,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100016|RTL007,0009100016,Retail Partner Network,No,RTL007,Retail Partner Network - Stores,Phoenix,AZ,85004,SECOND DAY AIR,2nd Day Air / Expedited,2DA,Expedited,Domestic,Yes,1487,1,27,28,1459,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100016|RTL007,0009100016,Retail Partner Network,No,RTL007,Retail Partner Network - Stores,Phoenix,AZ,85004,SECOND DAY EARLY AM,2nd Day Air Early A.M.,2DA AM,Expedited,Domestic,Yes,60,0,1,1,59,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100016|RTL007,0009100016,Retail Partner Network,No,RTL007,Retail Partner Network - Stores,Phoenix,AZ,85004,NEXT DAY AIR SAVER,Next Day Air Saver,NDA Saver,Premium,Domestic,Yes,600,0,13,13,587,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100016|RTL007,0009100016,Retail Partner Network,No,RTL007,Retail Partner Network - Stores,Phoenix,AZ,85004,NEXT DAY AIR,Next Day Air / Express,NDA,Premium,Domestic,Yes,1787,6,50,56,1731,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100016|RTL007,0009100016,Retail Partner Network,No,RTL007,Retail Partner Network - Stores,Phoenix,AZ,85004,UPS EXPRESS EARLY,Next Day Air Early,NDA Early,Premium,Domestic,Yes,8,0,0,0,8,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100016|RTL007,0009100016,Retail Partner Network,No,RTL007,Retail Partner Network - Stores,Phoenix,AZ,85004,INTERNATIONAL EXPRESS,International Express,Intl Express,Premium,International,Yes,11,0,1,1,10,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100016|RTL007,0009100016,Retail Partner Network,No,RTL007,Retail Partner Network - Stores,Phoenix,AZ,85004,INTERNATIONAL EXPRESS SAVER,International Express Saver,Intl Saver,Premium,International,Yes,6,0,0,0,6,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100016|RTL007,0009100016,Retail Partner Network,No,RTL007,Retail Partner Network - Stores,Phoenix,AZ,85004,INTERNATIONAL EXPEDITED,International Expedited,Intl Expedited,Expedited,International,Yes,1,0,0,0,1,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100017|CSH008,0009100017,Cash Operations,No,CSH008,Cash Operations - Processing,Newark,NJ,07102,GROUND,Ground,Ground,Deferred,Domestic,Yes,3185,11,123,134,3051,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100017|CSH008,0009100017,Cash Operations,No,CSH008,Cash Operations - Processing,Newark,NJ,07102,THREE DAY SELECT,3 Day Select,3DS,Deferred,Domestic,Yes,59,0,1,1,58,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100017|CSH008,0009100017,Cash Operations,No,CSH008,Cash Operations - Processing,Newark,NJ,07102,SECOND DAY AIR,2nd Day Air / Expedited,2DA,Expedited,Domestic,Yes,552,0,10,10,542,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100017|CSH008,0009100017,Cash Operations,No,CSH008,Cash Operations - Processing,Newark,NJ,07102,SECOND DAY EARLY AM,2nd Day Air Early A.M.,2DA AM,Expedited,Domestic,Yes,24,0,1,1,23,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100017|CSH008,0009100017,Cash Operations,No,CSH008,Cash Operations - Processing,Newark,NJ,07102,NEXT DAY AIR SAVER,Next Day Air Saver,NDA Saver,Premium,Domestic,Yes,203,0,5,5,198,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100017|CSH008,0009100017,Cash Operations,No,CSH008,Cash Operations - Processing,Newark,NJ,07102,NEXT DAY AIR,Next Day Air / Express,NDA,Premium,Domestic,Yes,727,1,21,22,705,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100017|CSH008,0009100017,Cash Operations,No,CSH008,Cash Operations - Processing,Newark,NJ,07102,UPS EXPRESS EARLY,Next Day Air Early,NDA Early,Premium,Domestic,Yes,1,0,0,0,1,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100017|CSH008,0009100017,Cash Operations,No,CSH008,Cash Operations - Processing,Newark,NJ,07102,INTERNATIONAL EXPRESS,International Express,Intl Express,Premium,International,Yes,3,0,0,0,3,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,0009100017|CSH008,0009100017,Cash Operations,No,CSH008,Cash Operations - Processing,Newark,NJ,07102,INTERNATIONAL EXPRESS SAVER,International Express Saver,Intl Saver,Premium,International,Yes,1,0,0,0,1,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,@@|TCO009,@@,Unassigned Sub-Parent,Yes,TCO009,Transfer Co Operations,Whippany,NJ,07981,GROUND,Ground,Ground,Deferred,Domestic,Yes,478,0,17,17,461,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,@@|TCO009,@@,Unassigned Sub-Parent,Yes,TCO009,Transfer Co Operations,Whippany,NJ,07981,THREE DAY SELECT,3 Day Select,3DS,Deferred,Domestic,Yes,6,0,0,0,6,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,@@|TCO009,@@,Unassigned Sub-Parent,Yes,TCO009,Transfer Co Operations,Whippany,NJ,07981,SECOND DAY AIR,2nd Day Air / Expedited,2DA,Expedited,Domestic,Yes,78,0,1,1,77,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,@@|TCO009,@@,Unassigned Sub-Parent,Yes,TCO009,Transfer Co Operations,Whippany,NJ,07981,SECOND DAY EARLY AM,2nd Day Air Early A.M.,2DA AM,Expedited,Domestic,Yes,2,0,0,0,2,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,@@|TCO009,@@,Unassigned Sub-Parent,Yes,TCO009,Transfer Co Operations,Whippany,NJ,07981,NEXT DAY AIR SAVER,Next Day Air Saver,NDA Saver,Premium,Domestic,Yes,29,0,1,1,28,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,4,Apr,202504,Q2,2025-04-01,@@|TCO009,@@,Unassigned Sub-Parent,Yes,TCO009,Transfer Co Operations,Whippany,NJ,07981,NEXT DAY AIR,Next Day Air / Express,NDA,Premium,Domestic,Yes,120,0,4,4,116,SAMPLE_2025_04_TnT.xlsx,Shipper View
2025,5,May,202505,Q2,2025-05-01,0009100011|TCH001,0009100011,Technology Operations,No,TCH001,Technology Operations - Central,Columbus,OH,43004,GROUND,Ground,Ground,Deferred,Domestic,Yes,19162,50,681,731,18431,SAMPLE_2025_05_TnT.xlsx,Shipper View
2025,5,May,202505,Q2,2025-05-01,0009100011|TCH001,0009100011,Technology Operations,No,TCH001,Technology Operations - Central,Columbus,OH,43004,THREE DAY SELECT,3 Day Select,3DS,Deferred,Domestic,Yes,296,0,1,1,295,SAMPLE_2025_05_TnT.xlsx,Shipper View
2025,5,May,202505,Q2,2025-05-01,0009100011|TCH001,0009100011,Technology Operations,No,TCH001,Technology Operations - Central,Columbus,OH,43004,SECOND DAY AIR,2nd Day Air / Expedited,2DA,Expedited,Domestic,Yes,2073,2,38,40,2033,SAMPLE_2025_05_TnT.xlsx,Shipper View
2025,5,May,202505,Q2,2025-05-01,0009100011|TCH001,0009100011,Technology Operations,No,TCH001,Technology Operations - Central,Columbus,OH,43004,SECOND DAY EARLY AM,2nd Day Air Early A.M.,2DA AM,Expedited,Domestic,Yes,97,0,2,2,95,SAMPLE_2025_05_TnT.xlsx,Shipper View
2025,5,May,202505,Q2,2025-05-01,0009100011|TCH001,0009100011,Technology Operations,No,TCH001,Technology Operations - Central,Columbus,OH,43004,NEXT DAY AIR SAVER,Next Day Air Saver,NDA Saver,Premium,Domestic,Yes,973,0,23,23,950,SAMPLE_2025_05_TnT.xlsx,Shipper View
2025,5,May,202505,Q2,2025-05-01,0009100011|TCH001,0009100011,Technology Operations,No,TCH001,Technology Operations - Central,Columbus,OH,43004,NEXT DAY AIR,Next Day Air / Express,NDA,Premium,Domestic,Yes,3470,10,96,106,3364,SAMPLE_2025_05_TnT.xlsx,Shipper View
2025,5,May,202505,Q2,2025-05-01,0009100011|TCH001,0009100011,Technology Operations,No,TCH001,Technology Operations - Central,Columbus,OH,43004,UPS EXPRESS EARLY,Next Day Air Early,NDA Early,Premium,Domestic,Yes,14,0,0,0,14,SAMPLE_2025_05_TnT.xlsx,Shipper View
